code;type;group;useable_as_grid_filter;label-fr_FR;label-en_US;label-ru_RU;label-it_IT;localizable;scopable;allowed_extensions;metric_family;default_metric_unit;decimals_allowed;negative_allowed
attr_383;pim_catalog_image;attr_gr_0;0;image minima optio;image sint id;image sed consequatur;image vitae modi;0;0;jpg,pdf;;;;
attr_384;pim_catalog_multiselect;attr_gr_8;0;multiselect voluptas et;multiselect reiciendis libero;multiselect qui quae;multiselect quia aperiam;0;0;;;;;
attr_385;pim_catalog_metric;attr_gr_5;0;metric dolorem non;metric enim placeat;metric laborum sint;metric aliquam id;0;0;;Length;METER;1;0
attr_386;pim_catalog_multiselect;attr_gr_14;0;multiselect aliquid consequatur;multiselect nisi quas;multiselect voluptas et;multiselect quasi inventore;0;0;;;;;
attr_387;pim_catalog_simpleselect;attr_gr_17;1;simpleselect illum odio;simpleselect voluptate velit;simpleselect voluptas vel;simpleselect voluptate soluta;0;0;;;;;
attr_388;pim_catalog_date;attr_gr_13;1;date ut rerum;date omnis quia;date dolores unde;date est fuga;0;0;;;;;
attr_389;pim_catalog_date;attr_gr_19;0;date quia tempora;date libero quia;date qui ipsum;date vero eius;0;0;;;;;
attr_390;pim_catalog_image;attr_gr_0;0;image natus consequatur;image voluptatem eum;image sed ut;image assumenda voluptatibus;0;0;jpg,pdf;;;;
attr_391;pim_catalog_metric;attr_gr_2;0;metric eum ea;metric repellat et;metric ut sed;metric est accusamus;0;0;;Length;METER;1;0
attr_392;pim_catalog_simpleselect;attr_gr_14;0;simpleselect quos in;simpleselect maiores adipisci;simpleselect consequatur quis;simpleselect itaque et;0;0;;;;;
attr_393;pim_catalog_image;attr_gr_2;0;image non dolores;image beatae dolor;image ipsam qui;image est reiciendis;0;0;jpg,png;;;;
attr_394;pim_catalog_date;attr_gr_11;0;date eaque doloremque;date exercitationem quia;date ut quia;date dolore nihil;0;0;;;;;
attr_395;pim_catalog_metric;attr_gr_3;0;metric hic fugit;metric et sequi;metric minus dolor;metric autem in;0;0;;Length;METER;1;0
attr_396;pim_catalog_text;attr_gr_19;0;text reprehenderit rerum;text reprehenderit dolores;text eaque consequatur;text quia similique;0;0;;;;;
attr_397;pim_catalog_textarea;attr_gr_4;0;textarea non dolores;textarea quos pariatur;textarea molestias culpa;textarea quis laudantium;0;0;;;;;
attr_398;pim_catalog_metric;attr_gr_3;0;metric incidunt minus;metric numquam itaque;metric placeat autem;metric similique quos;0;0;;Length;METER;1;0
attr_399;pim_catalog_boolean;attr_gr_10;0;boolean numquam quasi;boolean cum eum;boolean aliquid autem;boolean quo praesentium;0;0;;;;;
attr_400;pim_catalog_metric;attr_gr_1;0;metric dolorem facere;metric harum quo;metric distinctio natus;metric qui quis;0;0;;Length;METER;1;0
attr_401;pim_catalog_image;attr_gr_2;1;image exercitationem ullam;image dolor minus;image dolores ratione;image ducimus placeat;0;0;pdf,jpg;;;;
attr_402;pim_catalog_price_collection;attr_gr_0;0;price_collection ad repellat;price_collection vitae dolores;price_collection non laboriosam;price_collection et quisquam;0;0;;;;1;
attr_403;pim_catalog_price_collection;attr_gr_19;0;price_collection ut tenetur;price_collection dolore voluptate;price_collection quae impedit;price_collection minima molestiae;0;0;;;;1;
attr_404;pim_catalog_boolean;attr_gr_15;0;boolean consequatur voluptatem;boolean facilis cupiditate;boolean quod alias;boolean illo neque;0;0;;;;;
attr_405;pim_catalog_price_collection;attr_gr_14;0;price_collection et assumenda;price_collection porro fuga;price_collection iure et;price_collection porro praesentium;0;0;;;;1;
attr_406;pim_catalog_multiselect;attr_gr_18;0;multiselect officiis incidunt;multiselect ut dolores;multiselect in expedita;multiselect aut aut;0;0;;;;;
attr_407;pim_catalog_date;attr_gr_2;0;date sit voluptas;date illum voluptas;date maxime esse;date blanditiis at;0;0;;;;;
attr_408;pim_catalog_textarea;attr_gr_10;0;textarea sequi et;textarea voluptas quia;textarea velit quaerat;textarea et qui;0;0;;;;;
attr_409;pim_catalog_number;attr_gr_2;0;number et eveniet;number id unde;number non veniam;number error et;0;0;;;;1;1
attr_410;pim_catalog_number;attr_gr_8;0;number ipsa voluptatibus;number porro ut;number fugiat dignissimos;number ducimus modi;0;0;;;;1;1
attr_411;pim_catalog_multiselect;attr_gr_12;0;multiselect animi nostrum;multiselect omnis quae;multiselect occaecati magnam;multiselect corrupti voluptas;0;0;;;;;
attr_412;pim_catalog_textarea;attr_gr_9;1;textarea unde velit;textarea libero in;textarea dolores beatae;textarea quia quod;0;0;;;;;
attr_413;pim_catalog_image;attr_gr_19;0;image harum et;image sapiente culpa;image dolorum sed;image est ea;0;0;pdf,png;;;;
attr_414;pim_catalog_textarea;attr_gr_14;0;textarea iusto ut;textarea non aut;textarea deserunt sit;textarea maxime pariatur;0;0;;;;;
attr_415;pim_catalog_boolean;attr_gr_6;0;boolean eius soluta;boolean quasi et;boolean molestiae et;boolean vitae vel;0;0;;;;;
attr_416;pim_catalog_multiselect;attr_gr_19;0;multiselect unde et;multiselect voluptatem consequatur;multiselect tempora vero;multiselect placeat dolorum;0;0;;;;;
attr_417;pim_catalog_textarea;attr_gr_10;0;textarea cupiditate adipisci;textarea consequatur cupiditate;textarea tempora dolorum;textarea suscipit mollitia;0;0;;;;;
attr_418;pim_catalog_boolean;attr_gr_12;0;boolean atque fuga;boolean nesciunt aut;boolean aliquid nesciunt;boolean placeat sunt;0;0;;;;;
attr_419;pim_catalog_price_collection;attr_gr_13;0;price_collection qui a;price_collection aut ut;price_collection quaerat repudiandae;price_collection ullam illum;0;0;;;;1;
attr_420;pim_catalog_text;attr_gr_12;0;text in eos;text quia ipsam;text velit labore;text unde adipisci;0;0;;;;;
attr_421;pim_catalog_textarea;attr_gr_17;0;textarea et harum;textarea voluptas reiciendis;textarea enim ipsa;textarea corporis distinctio;0;0;;;;;
attr_422;pim_catalog_number;attr_gr_11;1;number rerum quia;number itaque velit;number vel consequatur;number amet ab;0;0;;;;1;1
attr_423;pim_catalog_file;attr_gr_11;0;file quis inventore;file quidem repellat;file id et;file minus et;0;0;pdf;;;;
attr_424;pim_catalog_number;attr_gr_7;1;number quos ipsa;number tempora cumque;number iste perspiciatis;number assumenda consectetur;0;1;;;;1;1
attr_425;pim_catalog_price_collection;attr_gr_6;0;price_collection delectus deserunt;price_collection laboriosam consectetur;price_collection in aliquid;price_collection illo velit;0;0;;;;1;
attr_426;pim_catalog_multiselect;attr_gr_5;0;multiselect soluta tempore;multiselect molestiae provident;multiselect doloribus rerum;multiselect tempora accusantium;0;0;;;;;
attr_427;pim_catalog_price_collection;attr_gr_14;0;price_collection ea error;price_collection rerum veritatis;price_collection non quo;price_collection molestiae esse;1;0;;;;1;
attr_428;pim_catalog_number;attr_gr_13;1;number excepturi accusantium;number quidem reprehenderit;number in odit;number doloribus cum;0;0;;;;1;1
attr_429;pim_catalog_number;attr_gr_10;1;number rerum explicabo;number sit nesciunt;number et veniam;number voluptatum voluptatem;0;0;;;;1;1
attr_430;pim_catalog_textarea;attr_gr_16;0;textarea corrupti saepe;textarea minus a;textarea eum consequatur;textarea qui pariatur;0;0;;;;;
attr_431;pim_catalog_price_collection;attr_gr_4;0;price_collection quidem eos;price_collection veritatis sit;price_collection quod rerum;price_collection sit ab;0;0;;;;1;
attr_432;pim_catalog_date;attr_gr_4;0;date enim quis;date sit ea;date aut a;date accusantium praesentium;0;0;;;;;
attr_433;pim_catalog_number;attr_gr_0;0;number magnam quis;number in mollitia;number accusantium maxime;number eius exercitationem;0;1;;;;1;1
attr_434;pim_catalog_text;attr_gr_5;0;text aut non;text sunt aliquid;text est dolores;text rem adipisci;0;0;;;;;
attr_435;pim_catalog_number;attr_gr_3;1;number doloribus quidem;number laudantium aliquam;number consequuntur repellat;number voluptas illo;0;0;;;;1;1
attr_436;pim_catalog_simpleselect;attr_gr_16;0;simpleselect aut quasi;simpleselect quae est;simpleselect minima aut;simpleselect sed vero;0;0;;;;;
attr_437;pim_catalog_image;attr_gr_0;0;image eos beatae;image culpa officiis;image sed sed;image sed molestiae;0;0;jpg,pdf;;;;
attr_438;pim_catalog_file;attr_gr_8;0;file molestiae voluptates;file cum molestias;file sed beatae;file harum nulla;0;0;pdf;;;;
attr_439;pim_catalog_file;attr_gr_9;0;file commodi rerum;file mollitia nihil;file ipsam voluptates;file qui quia;0;0;pdf;;;;
attr_440;pim_catalog_multiselect;attr_gr_19;0;multiselect sed voluptate;multiselect ipsa et;multiselect incidunt explicabo;multiselect consectetur accusamus;0;0;;;;;
attr_441;pim_catalog_textarea;attr_gr_2;0;textarea consequuntur quibusdam;textarea ducimus deleniti;textarea impedit in;textarea debitis deserunt;0;0;;;;;
attr_442;pim_catalog_number;attr_gr_10;0;number magni quod;number magnam perferendis;number numquam vel;number et suscipit;0;0;;;;1;1
attr_443;pim_catalog_metric;attr_gr_4;0;metric dolor sunt;metric voluptatem quasi;metric enim optio;metric dolor amet;0;0;;Length;METER;1;0
attr_444;pim_catalog_price_collection;attr_gr_8;0;price_collection labore dolore;price_collection rem suscipit;price_collection nihil aperiam;price_collection quasi laboriosam;0;0;;;;1;
attr_445;pim_catalog_image;attr_gr_17;0;image dolorem optio;image nisi laudantium;image odio velit;image veniam vitae;0;0;png,jpg;;;;
attr_446;pim_catalog_date;attr_gr_0;1;date cupiditate voluptas;date magni nisi;date quia qui;date qui vel;0;0;;;;;
attr_447;pim_catalog_boolean;attr_gr_10;0;boolean nulla tempore;boolean dolorum nam;boolean reprehenderit saepe;boolean deserunt qui;0;0;;;;;
attr_448;pim_catalog_number;attr_gr_17;0;number aut minima;number est molestiae;number sed a;number consequatur libero;0;0;;;;1;1
attr_449;pim_catalog_textarea;attr_gr_18;0;textarea at et;textarea et quam;textarea explicabo odio;textarea consequatur quod;0;0;;;;;
attr_450;pim_catalog_file;attr_gr_13;0;file consequatur cum;file ea et;file odit saepe;file ipsam consectetur;0;0;pdf;;;;
attr_451;pim_catalog_metric;attr_gr_14;0;metric assumenda perferendis;metric dolorem tenetur;metric repellendus dicta;metric porro occaecati;0;0;;Length;METER;1;0
attr_452;pim_catalog_date;attr_gr_6;0;date ut quis;date autem sit;date molestiae qui;date soluta alias;1;0;;;;;
attr_453;pim_catalog_number;attr_gr_7;0;number vel possimus;number nisi veritatis;number quis qui;number natus occaecati;0;0;;;;1;1
attr_454;pim_catalog_text;attr_gr_13;0;text explicabo veniam;text est eveniet;text voluptatem possimus;text cumque quae;0;0;;;;;
attr_455;pim_catalog_multiselect;attr_gr_1;0;multiselect et earum;multiselect est dolores;multiselect delectus dolores;multiselect iste minus;0;0;;;;;
attr_456;pim_catalog_price_collection;attr_gr_15;0;price_collection ab consequatur;price_collection voluptate aut;price_collection ut quaerat;price_collection porro vero;1;0;;;;1;
attr_457;pim_catalog_textarea;attr_gr_8;0;textarea aut quae;textarea rerum eveniet;textarea error aut;textarea nostrum at;0;0;;;;;
attr_458;pim_catalog_simpleselect;attr_gr_11;0;simpleselect animi quo;simpleselect autem vero;simpleselect neque ipsa;simpleselect voluptas et;0;1;;;;;
attr_459;pim_catalog_image;attr_gr_6;0;image perspiciatis iste;image necessitatibus eum;image est cumque;image voluptatem accusantium;0;0;pdf,jpg;;;;
attr_460;pim_catalog_metric;attr_gr_18;0;metric aut qui;metric porro autem;metric deleniti distinctio;metric quaerat incidunt;0;0;;Length;METER;1;0
attr_461;pim_catalog_boolean;attr_gr_18;1;boolean eligendi eaque;boolean sint ab;boolean dicta mollitia;boolean inventore placeat;0;0;;;;;
attr_462;pim_catalog_file;attr_gr_2;0;file facilis perferendis;file vel impedit;file doloremque ducimus;file excepturi vel;0;0;pdf;;;;
attr_463;pim_catalog_textarea;attr_gr_4;0;textarea reiciendis dicta;textarea cumque est;textarea et blanditiis;textarea voluptas laborum;0;0;;;;;
attr_464;pim_catalog_file;attr_gr_7;0;file voluptatem fugiat;file earum tenetur;file deserunt vero;file ut fuga;0;0;pdf;;;;
attr_465;pim_catalog_image;attr_gr_10;0;image et corporis;image voluptate fuga;image mollitia autem;image modi molestias;0;0;pdf,jpg;;;;
attr_466;pim_catalog_number;attr_gr_8;0;number rem sed;number accusamus porro;number cum vel;number veniam eaque;0;0;;;;1;1
attr_467;pim_catalog_number;attr_gr_5;0;number eum sint;number autem et;number laboriosam debitis;number voluptates aut;0;0;;;;1;1
attr_468;pim_catalog_boolean;attr_gr_10;0;boolean totam officia;boolean magnam nihil;boolean ipsa et;boolean voluptatem ducimus;0;0;;;;;
attr_469;pim_catalog_simpleselect;attr_gr_12;0;simpleselect repudiandae et;simpleselect velit non;simpleselect iure qui;simpleselect aliquid corrupti;0;0;;;;;
attr_470;pim_catalog_image;attr_gr_11;0;image animi quo;image et dolorum;image maxime ad;image ut aspernatur;0;0;jpg,pdf;;;;
attr_471;pim_catalog_image;attr_gr_6;1;image molestiae repellendus;image consequatur et;image voluptatem minima;image sed consequatur;0;0;pdf,png;;;;
attr_472;pim_catalog_date;attr_gr_5;1;date quia cumque;date laudantium voluptas;date recusandae non;date perferendis et;0;0;;;;;
attr_473;pim_catalog_simpleselect;attr_gr_7;0;simpleselect unde adipisci;simpleselect est aut;simpleselect vero voluptatem;simpleselect repellat doloribus;0;0;;;;;
attr_474;pim_catalog_metric;attr_gr_13;0;metric perspiciatis explicabo;metric debitis quis;metric perferendis omnis;metric vel nemo;0;0;;Length;METER;1;0
attr_475;pim_catalog_date;attr_gr_11;0;date fugit rerum;date deserunt ipsam;date in et;date cum a;0;0;;;;;
attr_476;pim_catalog_simpleselect;attr_gr_9;0;simpleselect dolores non;simpleselect quibusdam et;simpleselect consequatur eos;simpleselect aut et;0;0;;;;;
attr_477;pim_catalog_file;attr_gr_4;0;file corporis doloribus;file at autem;file maxime dolorem;file autem esse;0;1;pdf;;;;
attr_478;pim_catalog_textarea;attr_gr_12;0;textarea facilis omnis;textarea praesentium veritatis;textarea nihil deserunt;textarea et sequi;0;0;;;;;
attr_479;pim_catalog_multiselect;attr_gr_5;0;multiselect sed saepe;multiselect est sed;multiselect doloremque est;multiselect eos ut;0;0;;;;;
attr_480;pim_catalog_textarea;attr_gr_18;1;textarea nulla repudiandae;textarea quibusdam velit;textarea sequi voluptatem;textarea necessitatibus distinctio;0;0;;;;;
attr_481;pim_catalog_date;attr_gr_2;1;date animi pariatur;date voluptatem facilis;date expedita culpa;date natus accusamus;0;1;;;;;
attr_482;pim_catalog_price_collection;attr_gr_16;0;price_collection excepturi animi;price_collection reiciendis est;price_collection nam est;price_collection dolorem velit;0;0;;;;1;
attr_483;pim_catalog_metric;attr_gr_18;0;metric voluptatum perferendis;metric inventore ratione;metric accusantium culpa;metric voluptatem accusantium;0;0;;Length;METER;1;0
attr_484;pim_catalog_date;attr_gr_11;0;date optio sed;date asperiores accusamus;date impedit ut;date commodi animi;0;0;;;;;
attr_485;pim_catalog_image;attr_gr_13;0;image veritatis fugit;image harum dolore;image quaerat et;image possimus dignissimos;0;1;pdf,png;;;;
attr_486;pim_catalog_multiselect;attr_gr_6;0;multiselect tempora sunt;multiselect architecto odit;multiselect autem delectus;multiselect pariatur sed;0;0;;;;;
attr_487;pim_catalog_textarea;attr_gr_12;0;textarea labore rerum;textarea repellendus rerum;textarea culpa et;textarea sit itaque;0;0;;;;;
attr_488;pim_catalog_price_collection;attr_gr_0;0;price_collection doloribus quasi;price_collection earum fuga;price_collection ea assumenda;price_collection et reiciendis;0;0;;;;1;
attr_489;pim_catalog_text;attr_gr_10;0;text deserunt placeat;text architecto in;text exercitationem pariatur;text accusamus asperiores;0;0;;;;;
attr_490;pim_catalog_text;attr_gr_17;0;text placeat iusto;text reiciendis delectus;text qui quae;text nihil tenetur;0;0;;;;;
attr_491;pim_catalog_file;attr_gr_10;0;file adipisci delectus;file non quo;file id dolores;file velit a;0;0;pdf;;;;
attr_492;pim_catalog_date;attr_gr_5;1;date nam libero;date et eos;date velit non;date sed quia;0;0;;;;;
attr_493;pim_catalog_text;attr_gr_15;1;text debitis esse;text reiciendis consequuntur;text aut sit;text enim aut;0;0;;;;;
attr_494;pim_catalog_textarea;attr_gr_3;0;textarea quisquam voluptatum;textarea non ut;textarea voluptas officiis;textarea vitae dolores;0;0;;;;;
attr_495;pim_catalog_metric;attr_gr_18;0;metric illo itaque;metric similique blanditiis;metric quia earum;metric voluptatem ipsa;0;0;;Length;METER;1;0
attr_496;pim_catalog_file;attr_gr_10;0;file ipsa veniam;file consequuntur alias;file consequatur voluptas;file velit ad;0;0;pdf;;;;
attr_497;pim_catalog_date;attr_gr_12;0;date doloribus exercitationem;date distinctio ipsum;date expedita voluptatem;date neque cumque;0;0;;;;;
attr_498;pim_catalog_file;attr_gr_11;0;file assumenda amet;file ea nihil;file nihil quis;file quidem quam;0;0;pdf;;;;
attr_499;pim_catalog_boolean;attr_gr_18;0;boolean reiciendis aliquid;boolean accusantium vitae;boolean ut consequatur;boolean in est;0;0;;;;;
attr_500;pim_catalog_multiselect;attr_gr_14;0;multiselect at ea;multiselect perferendis sit;multiselect illum est;multiselect in ex;0;0;;;;;
attr_501;pim_catalog_file;attr_gr_13;0;file dolores molestiae;file deserunt quidem;file voluptatum dignissimos;file architecto architecto;0;0;pdf;;;;
attr_502;pim_catalog_number;attr_gr_17;0;number corrupti perferendis;number iure est;number veniam reiciendis;number amet consectetur;0;0;;;;1;1
attr_503;pim_catalog_boolean;attr_gr_8;0;boolean consequatur omnis;boolean animi ut;boolean eius excepturi;boolean cumque ut;0;1;;;;;
attr_504;pim_catalog_image;attr_gr_16;0;image et perferendis;image dolorum ipsam;image aspernatur quisquam;image et et;0;0;pdf,jpg;;;;
attr_505;pim_catalog_multiselect;attr_gr_4;1;multiselect id et;multiselect repellendus officia;multiselect autem doloremque;multiselect quam omnis;0;0;;;;;
attr_506;pim_catalog_price_collection;attr_gr_17;0;price_collection voluptatem ut;price_collection veritatis nam;price_collection accusantium amet;price_collection quidem velit;0;0;;;;1;
attr_507;pim_catalog_boolean;attr_gr_8;0;boolean vitae omnis;boolean eveniet quia;boolean eum quod;boolean voluptatem architecto;0;0;;;;;
attr_508;pim_catalog_textarea;attr_gr_5;0;textarea facere in;textarea occaecati quidem;textarea corporis maxime;textarea quasi ipsum;0;0;;;;;
attr_509;pim_catalog_file;attr_gr_0;0;file inventore dolores;file omnis qui;file aut cumque;file nisi perspiciatis;0;0;pdf;;;;
attr_510;pim_catalog_price_collection;attr_gr_12;0;price_collection ex at;price_collection expedita eos;price_collection ut debitis;price_collection odit laudantium;0;0;;;;1;
attr_511;pim_catalog_simpleselect;attr_gr_11;0;simpleselect beatae iste;simpleselect ea provident;simpleselect facilis magni;simpleselect enim quis;0;0;;;;;
attr_512;pim_catalog_metric;attr_gr_19;0;metric eaque aspernatur;metric hic unde;metric odit debitis;metric molestiae ut;0;0;;Length;METER;1;0
attr_513;pim_catalog_boolean;attr_gr_14;0;boolean quo magnam;boolean quia omnis;boolean eum doloremque;boolean asperiores voluptatem;0;0;;;;;
attr_514;pim_catalog_date;attr_gr_16;0;date necessitatibus rem;date est nam;date necessitatibus ab;date debitis magnam;0;0;;;;;
attr_515;pim_catalog_file;attr_gr_10;0;file fuga facere;file dicta doloribus;file eaque magni;file ducimus et;0;0;pdf;;;;
attr_516;pim_catalog_simpleselect;attr_gr_16;0;simpleselect aliquam temporibus;simpleselect qui tenetur;simpleselect quam laborum;simpleselect deserunt quibusdam;0;0;;;;;
attr_517;pim_catalog_text;attr_gr_14;0;text iste et;text et id;text eos illo;text quam explicabo;0;0;;;;;
attr_518;pim_catalog_multiselect;attr_gr_8;0;multiselect quia hic;multiselect eum quaerat;multiselect beatae dicta;multiselect quos excepturi;0;0;;;;;
attr_519;pim_catalog_multiselect;attr_gr_10;0;multiselect quisquam ut;multiselect quaerat labore;multiselect vero esse;multiselect aut quis;0;0;;;;;
attr_520;pim_catalog_price_collection;attr_gr_10;0;price_collection et earum;price_collection est aspernatur;price_collection dolorem consequatur;price_collection sed quo;0;0;;;;1;
attr_521;pim_catalog_metric;attr_gr_11;0;metric distinctio at;metric quisquam non;metric et debitis;metric officiis aut;0;0;;Length;METER;1;0
attr_522;pim_catalog_boolean;attr_gr_7;1;boolean reiciendis officiis;boolean pariatur quae;boolean amet et;boolean expedita eius;0;0;;;;;
attr_523;pim_catalog_file;attr_gr_2;0;file quis quam;file nihil adipisci;file rerum omnis;file inventore vel;0;0;pdf;;;;
attr_524;pim_catalog_price_collection;attr_gr_9;0;price_collection laborum totam;price_collection occaecati aliquam;price_collection facere vel;price_collection dolore et;0;0;;;;1;
attr_525;pim_catalog_price_collection;attr_gr_0;0;price_collection voluptatem nihil;price_collection est recusandae;price_collection occaecati id;price_collection et tempora;0;0;;;;1;
attr_526;pim_catalog_multiselect;attr_gr_8;0;multiselect qui sint;multiselect enim quam;multiselect praesentium quis;multiselect quia omnis;0;0;;;;;
attr_527;pim_catalog_image;attr_gr_3;0;image et officia;image non ut;image qui est;image qui voluptates;0;1;pdf,jpg;;;;
attr_528;pim_catalog_textarea;attr_gr_5;0;textarea enim voluptatum;textarea ut officiis;textarea odio dolores;textarea est ducimus;0;0;;;;;
attr_529;pim_catalog_textarea;attr_gr_0;0;textarea vitae quis;textarea veritatis velit;textarea consequatur ut;textarea optio libero;0;0;;;;;
attr_530;pim_catalog_date;attr_gr_17;0;date rerum at;date qui error;date rerum architecto;date ipsam explicabo;0;0;;;;;
attr_531;pim_catalog_image;attr_gr_2;0;image dolorem perspiciatis;image ipsum sunt;image doloremque iste;image qui eos;0;0;png,pdf;;;;
attr_532;pim_catalog_number;attr_gr_19;0;number sunt sed;number odit vero;number eaque hic;number eos non;0;0;;;;1;1
attr_533;pim_catalog_price_collection;attr_gr_11;0;price_collection minus id;price_collection voluptates quia;price_collection ullam similique;price_collection quod et;0;0;;;;1;
attr_534;pim_catalog_textarea;attr_gr_4;0;textarea dolorem a;textarea ea dicta;textarea pariatur ipsa;textarea consequatur unde;0;0;;;;;
attr_535;pim_catalog_number;attr_gr_18;0;number accusantium odio;number distinctio tempora;number sint voluptatem;number earum officiis;0;0;;;;1;1
attr_536;pim_catalog_multiselect;attr_gr_13;0;multiselect quaerat mollitia;multiselect consequatur aut;multiselect aut laudantium;multiselect sunt aperiam;0;0;;;;;
attr_537;pim_catalog_textarea;attr_gr_6;0;textarea dolores exercitationem;textarea aspernatur in;textarea hic odit;textarea delectus fugit;0;0;;;;;
attr_538;pim_catalog_date;attr_gr_19;0;date enim quia;date minus quod;date nihil sapiente;date illum iure;0;0;;;;;
attr_539;pim_catalog_price_collection;attr_gr_9;0;price_collection praesentium recusandae;price_collection suscipit placeat;price_collection natus aut;price_collection aut repudiandae;0;0;;;;1;
attr_540;pim_catalog_textarea;attr_gr_19;1;textarea assumenda occaecati;textarea odit quia;textarea ut et;textarea provident cupiditate;0;0;;;;;
attr_541;pim_catalog_text;attr_gr_3;0;text aut voluptatem;text qui qui;text labore non;text et accusantium;0;0;;;;;
attr_542;pim_catalog_image;attr_gr_15;0;image hic vero;image perspiciatis consequatur;image dolores provident;image sint dolore;0;0;jpg,png;;;;
attr_543;pim_catalog_price_collection;attr_gr_15;0;price_collection doloremque cumque;price_collection vitae esse;price_collection quibusdam est;price_collection soluta nobis;0;0;;;;1;
attr_544;pim_catalog_number;attr_gr_18;0;number expedita aliquid;number libero suscipit;number error iste;number aut cupiditate;0;0;;;;1;1
attr_545;pim_catalog_date;attr_gr_13;0;date sit nihil;date eum fuga;date amet iste;date ea deleniti;0;0;;;;;
attr_546;pim_catalog_textarea;attr_gr_10;0;textarea qui sapiente;textarea temporibus cum;textarea qui sequi;textarea in velit;0;0;;;;;
attr_547;pim_catalog_multiselect;attr_gr_12;0;multiselect libero quia;multiselect debitis quia;multiselect ipsam incidunt;multiselect ratione aut;0;0;;;;;
attr_548;pim_catalog_multiselect;attr_gr_6;0;multiselect magnam architecto;multiselect accusamus dolores;multiselect est sit;multiselect quia excepturi;0;0;;;;;
attr_549;pim_catalog_multiselect;attr_gr_6;0;multiselect asperiores eveniet;multiselect quis voluptate;multiselect blanditiis commodi;multiselect ipsum ipsa;0;0;;;;;
attr_550;pim_catalog_metric;attr_gr_3;0;metric voluptatem et;metric blanditiis sunt;metric hic laborum;metric totam sapiente;0;0;;Length;METER;1;0
attr_551;pim_catalog_file;attr_gr_7;0;file quisquam ut;file et earum;file doloremque sint;file ut nobis;0;0;pdf;;;;
attr_552;pim_catalog_metric;attr_gr_16;0;metric pariatur asperiores;metric eligendi quibusdam;metric voluptate distinctio;metric ex mollitia;0;0;;Length;METER;1;0
attr_553;pim_catalog_textarea;attr_gr_11;0;textarea veniam at;textarea et saepe;textarea eligendi et;textarea et ab;0;0;;;;;
attr_554;pim_catalog_image;attr_gr_11;0;image illum aspernatur;image molestias libero;image quasi corrupti;image doloremque odit;0;0;jpg,pdf;;;;
attr_555;pim_catalog_textarea;attr_gr_14;0;textarea quisquam magnam;textarea dicta voluptas;textarea facilis et;textarea consequatur porro;0;0;;;;;
attr_556;pim_catalog_textarea;attr_gr_19;1;textarea inventore nam;textarea magnam quaerat;textarea nihil eveniet;textarea repellendus tempore;0;0;;;;;
attr_557;pim_catalog_textarea;attr_gr_1;1;textarea ratione minima;textarea omnis incidunt;textarea ut aliquid;textarea non quia;0;0;;;;;
attr_558;pim_catalog_file;attr_gr_0;0;file doloribus soluta;file nihil voluptatem;file illo qui;file distinctio qui;0;0;pdf;;;;
attr_559;pim_catalog_number;attr_gr_2;0;number suscipit consequuntur;number temporibus necessitatibus;number dolore voluptatem;number at vero;0;0;;;;1;1
attr_560;pim_catalog_image;attr_gr_16;0;image exercitationem exercitationem;image dignissimos molestiae;image delectus cum;image dicta nulla;0;0;png,jpg;;;;
attr_561;pim_catalog_simpleselect;attr_gr_14;0;simpleselect error voluptatibus;simpleselect fugit corporis;simpleselect magni aut;simpleselect cupiditate perferendis;0;0;;;;;
attr_562;pim_catalog_multiselect;attr_gr_15;0;multiselect quam cum;multiselect sed ut;multiselect commodi deserunt;multiselect blanditiis et;0;0;;;;;
attr_563;pim_catalog_price_collection;attr_gr_13;0;price_collection provident voluptatum;price_collection et accusantium;price_collection aut deserunt;price_collection vel asperiores;0;0;;;;1;
attr_564;pim_catalog_image;attr_gr_18;0;image quas ut;image consequuntur accusamus;image voluptatem nemo;image expedita amet;0;0;png,pdf;;;;
attr_565;pim_catalog_file;attr_gr_2;0;file a dolores;file eum quis;file sapiente ut;file velit sit;0;0;pdf;;;;
attr_566;pim_catalog_image;attr_gr_7;0;image aliquam illo;image tempora voluptatem;image iste praesentium;image molestias maiores;0;0;pdf,jpg;;;;
attr_567;pim_catalog_price_collection;attr_gr_17;0;price_collection harum enim;price_collection voluptatem veritatis;price_collection eius ut;price_collection eum ipsam;0;0;;;;1;
attr_568;pim_catalog_image;attr_gr_16;0;image error doloribus;image facilis quo;image quia inventore;image corrupti sit;0;0;jpg,png;;;;
attr_569;pim_catalog_date;attr_gr_2;0;date sit saepe;date praesentium sit;date cumque tempora;date quia et;0;0;;;;;
attr_570;pim_catalog_boolean;attr_gr_11;0;boolean quibusdam aut;boolean eligendi quia;boolean ut nemo;boolean nobis omnis;0;0;;;;;
attr_571;pim_catalog_price_collection;attr_gr_6;1;price_collection explicabo voluptatibus;price_collection et voluptatem;price_collection esse nemo;price_collection officia et;0;0;;;;1;
attr_572;pim_catalog_textarea;attr_gr_7;0;textarea at suscipit;textarea dolores quasi;textarea dignissimos aliquid;textarea rem doloremque;0;0;;;;;
attr_573;pim_catalog_simpleselect;attr_gr_11;0;simpleselect tenetur corporis;simpleselect aliquid ut;simpleselect nulla aliquid;simpleselect recusandae eligendi;0;0;;;;;
attr_574;pim_catalog_multiselect;attr_gr_10;0;multiselect porro perspiciatis;multiselect est sed;multiselect dolores illum;multiselect exercitationem ipsum;1;0;;;;;
