code;type;group;useable_as_grid_filter;label-fr_FR;label-en_US;label-de_DE;label-ru_RU;label-it_IT;localizable;scopable;allowed_extensions;metric_family;default_metric_unit
attr_2767;pim_catalog_multiselect;attr_gr_5;1;"multiselect et officia";"multiselect alias est";"multiselect saepe soluta";"multiselect ex qui";"multiselect voluptatibus ex";0;0;;;
attr_2768;pim_catalog_metric;attr_gr_11;1;"metric magnam omnis";"metric id nihil";"metric ea autem";"metric nisi quo";"metric dicta temporibus";0;0;;Length;METER
attr_2769;pim_catalog_date;attr_gr_5;0;"date nisi nobis";"date ipsum cumque";"date quo molestias";"date doloremque ut";"date ut enim";0;1;;;
attr_2770;pim_catalog_boolean;attr_gr_4;0;"boolean provident ut";"boolean omnis perspiciatis";"boolean similique totam";"boolean in molestias";"boolean occaecati repellat";0;0;;;
attr_2771;pim_catalog_file;attr_gr_3;0;"file est omnis";"file sit corporis";"file ut officiis";"file dolor et";"file iure nihil";0;0;png,jpg;;
attr_2772;pim_catalog_date;attr_gr_9;0;"date itaque eum";"date nisi inventore";"date iure perferendis";"date provident consequatur";"date autem doloribus";1;0;;;
attr_2773;pim_catalog_boolean;attr_gr_4;0;"boolean vel perferendis";"boolean dolorem totam";"boolean tempora magnam";"boolean enim nemo";"boolean officia eius";0;0;;;
attr_2774;pim_catalog_metric;attr_gr_9;1;"metric commodi quo";"metric dolor et";"metric est vero";"metric quis fugiat";"metric ducimus ut";0;0;;Length;METER
attr_2775;pim_catalog_text;attr_gr_4;0;"text eveniet deserunt";"text ducimus accusantium";"text culpa ipsam";"text dolores quia";"text voluptatem quis";1;0;;;
attr_2776;pim_catalog_metric;attr_gr_8;1;"metric velit vel";"metric laborum saepe";"metric fuga commodi";"metric maiores et";"metric consequuntur reprehenderit";1;1;;Length;METER
attr_2777;pim_catalog_multiselect;attr_gr_3;1;"multiselect est nam";"multiselect quas odit";"multiselect aliquam veniam";"multiselect commodi explicabo";"multiselect fugiat laudantium";0;0;;;
attr_2778;pim_catalog_multiselect;attr_gr_3;1;"multiselect quod quia";"multiselect in iusto";"multiselect corrupti iure";"multiselect corrupti dignissimos";"multiselect sit explicabo";0;0;;;
attr_2779;pim_catalog_file;attr_gr_4;0;"file dolorum aut";"file est nobis";"file et quia";"file recusandae id";"file dolores nam";0;1;pdf,png;;
attr_2780;pim_catalog_number;attr_gr_13;0;"number omnis exercitationem";"number maxime consequatur";"number ex vel";"number saepe ea";"number voluptatem et";0;0;;;
attr_2781;pim_catalog_simpleselect;attr_gr_10;0;"simpleselect fugit provident";"simpleselect quas ut";"simpleselect explicabo quod";"simpleselect hic enim";"simpleselect iste excepturi";1;1;;;
attr_2782;pim_catalog_image;attr_gr_1;0;"image numquam magni";"image qui ex";"image reiciendis cupiditate";"image et et";"image occaecati iure";0;0;pdf,jpg;;
attr_2783;pim_catalog_number;attr_gr_13;0;"number dicta enim";"number in ea";"number maiores sit";"number sunt consequatur";"number rerum corrupti";0;1;;;
attr_2784;pim_catalog_number;attr_gr_13;0;"number ipsum omnis";"number atque commodi";"number non quaerat";"number odit saepe";"number iure quia";0;0;;;
attr_2785;pim_catalog_boolean;attr_gr_7;0;"boolean commodi quibusdam";"boolean in assumenda";"boolean quia illum";"boolean rerum asperiores";"boolean ipsum voluptatem";0;0;;;
attr_2786;pim_catalog_multiselect;attr_gr_2;0;"multiselect vero quidem";"multiselect velit non";"multiselect quaerat sed";"multiselect enim ut";"multiselect sunt velit";1;1;;;
attr_2787;pim_catalog_text;attr_gr_0;0;"text laborum optio";"text error praesentium";"text molestiae eaque";"text dignissimos qui";"text minima ut";0;0;;;
attr_2788;pim_catalog_boolean;attr_gr_9;0;"boolean ut sequi";"boolean aut laboriosam";"boolean enim voluptatibus";"boolean molestias distinctio";"boolean nihil accusamus";0;0;;;
attr_2789;pim_catalog_textarea;attr_gr_14;0;"textarea esse quia";"textarea sed eaque";"textarea in dolor";"textarea voluptatum sunt";"textarea amet nulla";1;1;;;
attr_2790;pim_catalog_number;attr_gr_13;0;"number consequatur aut";"number laboriosam qui";"number omnis similique";"number maxime aut";"number delectus iure";1;1;;;
attr_2791;pim_catalog_multiselect;attr_gr_10;0;"multiselect quas et";"multiselect ea repellendus";"multiselect soluta iusto";"multiselect quis non";"multiselect est ipsum";0;0;;;
attr_2792;pim_catalog_image;attr_gr_14;1;"image consequuntur quaerat";"image necessitatibus voluptatem";"image reiciendis eum";"image quo eum";"image ex voluptas";0;0;jpg,png;;
attr_2793;pim_catalog_multiselect;attr_gr_3;0;"multiselect ducimus et";"multiselect culpa non";"multiselect ducimus ut";"multiselect ut excepturi";"multiselect quaerat impedit";0;0;;;
attr_2794;pim_catalog_textarea;attr_gr_2;0;"textarea et autem";"textarea sequi dolore";"textarea ullam qui";"textarea sit nihil";"textarea consectetur sunt";1;0;;;
attr_2795;pim_catalog_price_collection;attr_gr_8;0;"price_collection qui at";"price_collection tenetur ut";"price_collection quo quia";"price_collection reiciendis doloremque";"price_collection veritatis neque";0;0;;;
attr_2796;pim_catalog_simpleselect;attr_gr_6;0;"simpleselect tenetur illum";"simpleselect sit doloremque";"simpleselect id quia";"simpleselect laudantium occaecati";"simpleselect nobis optio";0;0;;;
attr_2797;pim_catalog_text;attr_gr_6;0;"text deserunt quia";"text ea qui";"text ea quas";"text rerum magni";"text voluptatibus reiciendis";0;0;;;
attr_2798;pim_catalog_date;attr_gr_8;0;"date quae cum";"date sunt praesentium";"date aut asperiores";"date ad accusantium";"date nisi magnam";0;0;;;
attr_2799;pim_catalog_boolean;attr_gr_6;0;"boolean et eveniet";"boolean necessitatibus laboriosam";"boolean tempore sunt";"boolean qui ea";"boolean dolor qui";0;1;;;
attr_2800;pim_catalog_price_collection;attr_gr_10;0;"price_collection deleniti sed";"price_collection quasi enim";"price_collection voluptate ut";"price_collection voluptas fuga";"price_collection ducimus dolorem";0;1;;;
attr_2801;pim_catalog_image;attr_gr_3;1;"image quaerat molestiae";"image sed dolores";"image necessitatibus non";"image ea voluptas";"image omnis unde";0;0;jpg,png;;
attr_2802;pim_catalog_price_collection;attr_gr_2;1;"price_collection ullam molestiae";"price_collection nam praesentium";"price_collection exercitationem explicabo";"price_collection et vel";"price_collection et quia";0;0;;;
attr_2803;pim_catalog_textarea;attr_gr_0;0;"textarea recusandae eos";"textarea esse nobis";"textarea fugiat et";"textarea corporis nulla";"textarea quia autem";0;0;;;
attr_2804;pim_catalog_price_collection;attr_gr_14;0;"price_collection occaecati maiores";"price_collection quidem qui";"price_collection sapiente qui";"price_collection laboriosam nihil";"price_collection quo accusamus";0;0;;;
attr_2805;pim_catalog_textarea;attr_gr_1;0;"textarea dolorem iusto";"textarea sequi cumque";"textarea commodi eum";"textarea quo rerum";"textarea nesciunt animi";1;1;;;
attr_2806;pim_catalog_text;attr_gr_12;0;"text et qui";"text id autem";"text ut eligendi";"text commodi quod";"text iusto rerum";1;1;;;
attr_2807;pim_catalog_date;attr_gr_1;0;"date et corporis";"date tempore ut";"date modi quidem";"date sint sit";"date aut est";0;0;;;
attr_2808;pim_catalog_metric;attr_gr_10;1;"metric pariatur commodi";"metric rem est";"metric eos qui";"metric et qui";"metric modi quae";0;0;;Length;METER
attr_2809;pim_catalog_boolean;attr_gr_4;0;"boolean cupiditate et";"boolean cum repudiandae";"boolean et quibusdam";"boolean quasi rerum";"boolean perferendis deserunt";0;0;;;
attr_2810;pim_catalog_price_collection;attr_gr_8;0;"price_collection velit quidem";"price_collection ea veniam";"price_collection pariatur consequatur";"price_collection ea quos";"price_collection qui beatae";0;0;;;
attr_2811;pim_catalog_simpleselect;attr_gr_8;1;"simpleselect reprehenderit ut";"simpleselect doloremque error";"simpleselect ea quis";"simpleselect rerum rerum";"simpleselect odit sint";1;0;;;
attr_2812;pim_catalog_image;attr_gr_2;1;"image officia veritatis";"image ea harum";"image commodi rerum";"image deleniti sit";"image qui et";0;0;pdf,jpg;;
attr_2813;pim_catalog_file;attr_gr_9;0;"file nobis eveniet";"file praesentium inventore";"file officiis quia";"file repellendus odit";"file qui eius";0;0;jpg,pdf;;
attr_2814;pim_catalog_multiselect;attr_gr_3;1;"multiselect nulla modi";"multiselect odit deserunt";"multiselect dolorum quia";"multiselect sint quibusdam";"multiselect dolorem omnis";0;0;;;
attr_2815;pim_catalog_image;attr_gr_5;0;"image omnis quis";"image officiis illo";"image saepe fuga";"image sed iure";"image totam sunt";0;0;png,pdf;;
attr_2816;pim_catalog_text;attr_gr_11;0;"text exercitationem voluptas";"text temporibus et";"text voluptas consequatur";"text inventore eligendi";"text officiis sit";1;0;;;
attr_2817;pim_catalog_image;attr_gr_14;1;"image tempore aut";"image corporis dolores";"image consequatur quam";"image error quia";"image est quis";1;0;jpg,png;;
attr_2818;pim_catalog_image;attr_gr_7;1;"image eos eum";"image veritatis aut";"image repellendus voluptatibus";"image nam minus";"image incidunt autem";1;0;pdf,png;;
attr_2819;pim_catalog_boolean;attr_gr_11;0;"boolean et tempore";"boolean perferendis enim";"boolean magnam tempore";"boolean esse rerum";"boolean et odio";0;0;;;
attr_2820;pim_catalog_boolean;attr_gr_4;0;"boolean quibusdam cupiditate";"boolean cumque aut";"boolean repellendus animi";"boolean reprehenderit est";"boolean repudiandae beatae";1;1;;;
attr_2821;pim_catalog_image;attr_gr_6;0;"image fugiat dolorem";"image enim consequuntur";"image ut ipsam";"image nemo repellat";"image sit quo";0;0;pdf,png;;
attr_2822;pim_catalog_number;attr_gr_8;0;"number porro possimus";"number quos et";"number optio rem";"number quidem voluptatibus";"number enim optio";0;0;;;
attr_2823;pim_catalog_image;attr_gr_4;1;"image sunt ex";"image accusamus pariatur";"image eveniet consectetur";"image aut aut";"image aliquam sed";0;0;png,pdf;;
attr_2824;pim_catalog_image;attr_gr_4;0;"image aliquid quam";"image reiciendis sint";"image facere enim";"image non magnam";"image eos quae";1;1;pdf,png;;
attr_2825;pim_catalog_number;attr_gr_1;0;"number est consequatur";"number vitae nostrum";"number iusto reprehenderit";"number voluptates praesentium";"number nesciunt at";0;1;;;
attr_2826;pim_catalog_simpleselect;attr_gr_4;0;"simpleselect fuga occaecati";"simpleselect sunt pariatur";"simpleselect quod officia";"simpleselect et repellendus";"simpleselect voluptates nisi";1;0;;;
attr_2827;pim_catalog_boolean;attr_gr_3;0;"boolean ea tempora";"boolean natus necessitatibus";"boolean consequatur occaecati";"boolean molestias voluptas";"boolean nisi sed";1;1;;;
attr_2828;pim_catalog_price_collection;attr_gr_2;1;"price_collection quasi quidem";"price_collection voluptas vero";"price_collection et cupiditate";"price_collection similique repellendus";"price_collection vitae dolor";1;1;;;
attr_2829;pim_catalog_date;attr_gr_1;1;"date et quaerat";"date numquam qui";"date repellat quidem";"date tempore ea";"date quia mollitia";1;1;;;
attr_2830;pim_catalog_metric;attr_gr_12;0;"metric cum tenetur";"metric dolorem illum";"metric beatae repellat";"metric id ad";"metric rerum dolores";0;0;;Length;METER
attr_2831;pim_catalog_file;attr_gr_9;1;"file ullam nisi";"file veritatis consectetur";"file quasi incidunt";"file magni pariatur";"file ut qui";1;1;jpg,pdf;;
attr_2832;pim_catalog_simpleselect;attr_gr_8;1;"simpleselect itaque voluptas";"simpleselect et qui";"simpleselect nihil itaque";"simpleselect est illo";"simpleselect ullam quae";1;0;;;
attr_2833;pim_catalog_metric;attr_gr_13;1;"metric modi in";"metric dolor asperiores";"metric repudiandae molestias";"metric natus minima";"metric vel mollitia";1;1;;Length;METER
attr_2834;pim_catalog_image;attr_gr_6;0;"image quae quia";"image aut harum";"image eum non";"image dolore debitis";"image qui deserunt";0;0;jpg,png;;
attr_2835;pim_catalog_textarea;attr_gr_1;0;"textarea iure occaecati";"textarea corrupti dolor";"textarea dignissimos ut";"textarea unde quisquam";"textarea qui vel";0;1;;;
attr_2836;pim_catalog_text;attr_gr_0;1;"text est a";"text asperiores sed";"text aut dolor";"text rem eum";"text et impedit";0;0;;;
attr_2837;pim_catalog_price_collection;attr_gr_2;1;"price_collection assumenda dolor";"price_collection culpa aut";"price_collection vel officiis";"price_collection adipisci alias";"price_collection quis consequatur";0;0;;;
attr_2838;pim_catalog_price_collection;attr_gr_12;0;"price_collection tempore vitae";"price_collection corporis illum";"price_collection dolor cumque";"price_collection eius sunt";"price_collection error aliquid";1;0;;;
attr_2839;pim_catalog_image;attr_gr_4;0;"image eum officiis";"image dolores saepe";"image dolorum aliquid";"image omnis quis";"image non qui";0;0;png,jpg;;
attr_2840;pim_catalog_boolean;attr_gr_9;0;"boolean tenetur non";"boolean consectetur alias";"boolean nulla laborum";"boolean repudiandae rerum";"boolean recusandae dolores";0;1;;;
attr_2841;pim_catalog_text;attr_gr_5;1;"text saepe minus";"text voluptas voluptas";"text aut voluptas";"text aut esse";"text voluptate dolores";0;1;;;
attr_2842;pim_catalog_date;attr_gr_10;0;"date consequatur ut";"date sit quibusdam";"date temporibus dolorem";"date qui placeat";"date voluptates non";0;0;;;
attr_2843;pim_catalog_text;attr_gr_0;0;"text ex velit";"text totam rerum";"text ratione eaque";"text autem sit";"text enim velit";1;1;;;
attr_2844;pim_catalog_boolean;attr_gr_3;0;"boolean consectetur earum";"boolean voluptatem incidunt";"boolean ut quia";"boolean nesciunt assumenda";"boolean exercitationem quas";0;0;;;
attr_2845;pim_catalog_number;attr_gr_6;0;"number amet odio";"number consequatur fuga";"number aperiam molestiae";"number rerum necessitatibus";"number nihil ratione";0;1;;;
attr_2846;pim_catalog_price_collection;attr_gr_12;0;"price_collection quasi at";"price_collection dignissimos occaecati";"price_collection necessitatibus at";"price_collection molestias laudantium";"price_collection sit dolores";1;0;;;
attr_2847;pim_catalog_boolean;attr_gr_2;0;"boolean quam quasi";"boolean consequuntur maxime";"boolean et et";"boolean sed fugiat";"boolean illo tempore";0;0;;;
attr_2848;pim_catalog_price_collection;attr_gr_14;0;"price_collection voluptatem atque";"price_collection molestiae aut";"price_collection ad consequatur";"price_collection ad iure";"price_collection asperiores qui";0;0;;;
attr_2849;pim_catalog_image;attr_gr_9;0;"image hic dolorum";"image temporibus est";"image animi provident";"image cupiditate et";"image aut ut";1;1;png,pdf;;
attr_2850;pim_catalog_image;attr_gr_4;0;"image labore et";"image quis et";"image sit dolores";"image sit dolor";"image corrupti blanditiis";0;0;pdf,png;;
attr_2851;pim_catalog_text;attr_gr_4;1;"text nulla nobis";"text animi et";"text nostrum et";"text molestiae odit";"text ipsam eum";1;0;;;
attr_2852;pim_catalog_price_collection;attr_gr_14;1;"price_collection et perferendis";"price_collection voluptatem error";"price_collection saepe ut";"price_collection maxime voluptatem";"price_collection rem ipsa";0;1;;;
attr_2853;pim_catalog_boolean;attr_gr_14;1;"boolean ut tenetur";"boolean provident qui";"boolean pariatur sint";"boolean voluptatem corrupti";"boolean nulla perferendis";0;0;;;
attr_2854;pim_catalog_boolean;attr_gr_3;0;"boolean voluptatum animi";"boolean deserunt repudiandae";"boolean cupiditate sed";"boolean voluptatibus qui";"boolean accusantium aut";1;0;;;
attr_2855;pim_catalog_number;attr_gr_7;0;"number et quidem";"number beatae dolorem";"number itaque et";"number quod ea";"number nobis quo";0;1;;;
attr_2856;pim_catalog_multiselect;attr_gr_5;0;"multiselect cumque cum";"multiselect architecto perferendis";"multiselect laboriosam necessitatibus";"multiselect minima sint";"multiselect ab sunt";1;0;;;
attr_2857;pim_catalog_multiselect;attr_gr_9;0;"multiselect ipsam ducimus";"multiselect asperiores et";"multiselect minima laborum";"multiselect voluptas ex";"multiselect pariatur perferendis";0;1;;;
attr_2858;pim_catalog_metric;attr_gr_9;1;"metric ipsam ullam";"metric et quam";"metric quia distinctio";"metric officia sint";"metric molestiae dolor";0;0;;Length;METER
attr_2859;pim_catalog_boolean;attr_gr_7;0;"boolean reprehenderit enim";"boolean et dignissimos";"boolean qui harum";"boolean ratione illo";"boolean voluptatibus temporibus";0;0;;;
attr_2860;pim_catalog_textarea;attr_gr_7;1;"textarea natus provident";"textarea consectetur distinctio";"textarea debitis et";"textarea est voluptatem";"textarea vel quidem";0;0;;;
attr_2861;pim_catalog_multiselect;attr_gr_7;0;"multiselect sint et";"multiselect optio minus";"multiselect facilis totam";"multiselect distinctio sint";"multiselect dolor expedita";1;1;;;
attr_2862;pim_catalog_number;attr_gr_7;1;"number ut quos";"number atque velit";"number ipsa fugit";"number nemo aut";"number quaerat vitae";0;0;;;
attr_2863;pim_catalog_price_collection;attr_gr_4;0;"price_collection velit quae";"price_collection et harum";"price_collection qui consequatur";"price_collection nihil doloremque";"price_collection et dolorum";0;0;;;
attr_2864;pim_catalog_file;attr_gr_1;1;"file eius sequi";"file sint reiciendis";"file officia rem";"file et et";"file nulla odio";0;0;png,jpg;;
attr_2865;pim_catalog_textarea;attr_gr_7;0;"textarea expedita minus";"textarea alias voluptas";"textarea eum quisquam";"textarea explicabo et";"textarea tempora aut";0;0;;;
attr_2866;pim_catalog_multiselect;attr_gr_10;0;"multiselect officiis ea";"multiselect qui omnis";"multiselect omnis et";"multiselect qui optio";"multiselect qui ut";1;1;;;
attr_2867;pim_catalog_date;attr_gr_13;0;"date a veritatis";"date autem ut";"date quia iste";"date quisquam a";"date est et";0;0;;;
attr_2868;pim_catalog_multiselect;attr_gr_6;0;"multiselect accusamus sit";"multiselect reprehenderit quia";"multiselect aliquid dolorem";"multiselect voluptate sequi";"multiselect sed et";1;1;;;
attr_2869;pim_catalog_simpleselect;attr_gr_5;1;"simpleselect et dolore";"simpleselect optio qui";"simpleselect atque quibusdam";"simpleselect laboriosam velit";"simpleselect impedit cumque";0;0;;;
attr_2870;pim_catalog_textarea;attr_gr_4;1;"textarea dolores quos";"textarea quisquam neque";"textarea quia quam";"textarea enim nam";"textarea consectetur enim";0;0;;;
attr_2871;pim_catalog_date;attr_gr_4;0;"date natus ab";"date voluptas cum";"date aliquam magni";"date eaque aspernatur";"date sunt dolor";0;0;;;
attr_2872;pim_catalog_text;attr_gr_5;0;"text autem consequuntur";"text optio nemo";"text quae repellat";"text nisi qui";"text ut et";0;0;;;
attr_2873;pim_catalog_simpleselect;attr_gr_11;0;"simpleselect at qui";"simpleselect est voluptates";"simpleselect et qui";"simpleselect quia rerum";"simpleselect fugiat et";0;0;;;
attr_2874;pim_catalog_price_collection;attr_gr_5;1;"price_collection iusto ex";"price_collection consequatur sequi";"price_collection corrupti nam";"price_collection ut molestias";"price_collection voluptate quae";0;0;;;
attr_2875;pim_catalog_multiselect;attr_gr_8;0;"multiselect tempore doloribus";"multiselect porro esse";"multiselect ut itaque";"multiselect ut aut";"multiselect et esse";0;0;;;
attr_2876;pim_catalog_text;attr_gr_5;0;"text velit voluptate";"text velit exercitationem";"text voluptate nihil";"text modi corporis";"text qui alias";0;0;;;
attr_2877;pim_catalog_text;attr_gr_10;1;"text blanditiis id";"text voluptatum quod";"text et consequatur";"text soluta a";"text consequuntur laborum";1;1;;;
attr_2878;pim_catalog_price_collection;attr_gr_0;1;"price_collection cumque voluptas";"price_collection quis illum";"price_collection rerum earum";"price_collection ipsam sed";"price_collection dolor omnis";1;1;;;
attr_2879;pim_catalog_text;attr_gr_11;0;"text illo possimus";"text enim suscipit";"text exercitationem maxime";"text cum vero";"text repudiandae aut";1;1;;;
attr_2880;pim_catalog_file;attr_gr_4;0;"file sit minima";"file quae excepturi";"file ipsam assumenda";"file voluptatibus eligendi";"file quod a";1;1;pdf,png;;
attr_2881;pim_catalog_text;attr_gr_11;0;"text dolores assumenda";"text et dolor";"text sed dolorem";"text officiis illo";"text nisi repellendus";0;0;;;
attr_2882;pim_catalog_multiselect;attr_gr_6;0;"multiselect ipsum ipsam";"multiselect deleniti repellendus";"multiselect ipsa voluptatem";"multiselect a dolore";"multiselect veniam earum";0;0;;;
attr_2883;pim_catalog_boolean;attr_gr_14;1;"boolean dolor enim";"boolean repellat fugit";"boolean adipisci non";"boolean numquam aut";"boolean est excepturi";0;0;;;
attr_2884;pim_catalog_simpleselect;attr_gr_8;0;"simpleselect eos tempora";"simpleselect temporibus porro";"simpleselect provident et";"simpleselect quaerat at";"simpleselect qui odit";0;0;;;
attr_2885;pim_catalog_number;attr_gr_11;1;"number quis dicta";"number facere rerum";"number voluptatem cum";"number veniam est";"number deserunt autem";0;0;;;
attr_2886;pim_catalog_image;attr_gr_3;1;"image quis saepe";"image voluptas dolorum";"image temporibus vero";"image atque dicta";"image qui quia";0;0;png,jpg;;
attr_2887;pim_catalog_date;attr_gr_8;0;"date accusantium in";"date et ratione";"date et ab";"date commodi perspiciatis";"date asperiores autem";0;1;;;
attr_2888;pim_catalog_text;attr_gr_4;0;"text illum ea";"text laudantium fugiat";"text earum quia";"text aperiam quidem";"text et eveniet";0;1;;;
attr_2889;pim_catalog_textarea;attr_gr_10;1;"textarea sequi sed";"textarea dolorum nam";"textarea possimus perferendis";"textarea ut voluptates";"textarea nisi maxime";0;1;;;
attr_2890;pim_catalog_image;attr_gr_7;0;"image ea repudiandae";"image perferendis et";"image illo et";"image atque dolor";"image illum est";1;1;jpg,pdf;;
attr_2891;pim_catalog_simpleselect;attr_gr_10;0;"simpleselect ratione itaque";"simpleselect qui quis";"simpleselect similique veniam";"simpleselect qui consequatur";"simpleselect incidunt delectus";0;0;;;
attr_2892;pim_catalog_file;attr_gr_0;0;"file non consequatur";"file ipsam explicabo";"file cum et";"file architecto iusto";"file non eum";1;1;pdf,jpg;;
attr_2893;pim_catalog_file;attr_gr_6;1;"file quisquam nesciunt";"file tempore ut";"file inventore qui";"file vel sequi";"file qui accusamus";0;1;pdf,jpg;;
attr_2894;pim_catalog_boolean;attr_gr_6;1;"boolean iusto facilis";"boolean rerum sed";"boolean sunt laboriosam";"boolean quia aperiam";"boolean nam expedita";0;0;;;
attr_2895;pim_catalog_text;attr_gr_2;1;"text officiis sint";"text delectus numquam";"text cupiditate harum";"text sed est";"text sed et";0;0;;;
attr_2896;pim_catalog_date;attr_gr_0;0;"date repellendus et";"date quia sit";"date ut aut";"date eveniet eligendi";"date dolorem provident";0;1;;;
attr_2897;pim_catalog_number;attr_gr_7;0;"number amet quo";"number consectetur eum";"number totam a";"number sed harum";"number fugiat vel";0;0;;;
attr_2898;pim_catalog_multiselect;attr_gr_12;0;"multiselect similique quis";"multiselect voluptas et";"multiselect tempore ad";"multiselect enim eaque";"multiselect tempore fugiat";0;0;;;
attr_2899;pim_catalog_textarea;attr_gr_2;0;"textarea qui quaerat";"textarea quis quia";"textarea nam est";"textarea voluptatibus magnam";"textarea dolores unde";0;0;;;
attr_2900;pim_catalog_number;attr_gr_8;0;"number consequatur rerum";"number consequuntur enim";"number adipisci provident";"number minima eos";"number aliquid molestiae";0;0;;;
attr_2901;pim_catalog_text;attr_gr_4;0;"text est et";"text rem omnis";"text quia et";"text distinctio nulla";"text dolores ut";0;0;;;
attr_2902;pim_catalog_text;attr_gr_9;0;"text et aperiam";"text aut ad";"text aut quisquam";"text saepe recusandae";"text ut dolorum";1;0;;;
attr_2903;pim_catalog_number;attr_gr_6;1;"number in optio";"number necessitatibus voluptatum";"number qui eum";"number excepturi dolor";"number quo aspernatur";0;0;;;
attr_2904;pim_catalog_date;attr_gr_13;1;"date earum at";"date vel est";"date consequatur ut";"date possimus aliquid";"date eum rerum";1;1;;;
attr_2905;pim_catalog_multiselect;attr_gr_1;0;"multiselect atque voluptatem";"multiselect non saepe";"multiselect nemo veritatis";"multiselect odit et";"multiselect deserunt quae";0;0;;;
attr_2906;pim_catalog_number;attr_gr_3;0;"number rerum quas";"number aut et";"number illum nemo";"number et esse";"number quia dolor";0;0;;;
attr_2907;pim_catalog_multiselect;attr_gr_1;0;"multiselect quas autem";"multiselect dolorem expedita";"multiselect quo sunt";"multiselect quidem voluptatem";"multiselect nulla illum";0;1;;;
attr_2908;pim_catalog_simpleselect;attr_gr_7;0;"simpleselect dolores laborum";"simpleselect ea sequi";"simpleselect amet laboriosam";"simpleselect rerum commodi";"simpleselect aut sit";0;0;;;
attr_2909;pim_catalog_boolean;attr_gr_9;0;"boolean deleniti nemo";"boolean esse temporibus";"boolean minus amet";"boolean rerum iure";"boolean rerum a";0;0;;;
attr_2910;pim_catalog_textarea;attr_gr_11;0;"textarea quae officiis";"textarea ea rerum";"textarea nulla enim";"textarea doloremque aut";"textarea libero tempore";1;1;;;
attr_2911;pim_catalog_boolean;attr_gr_10;0;"boolean distinctio consequatur";"boolean voluptates ducimus";"boolean quia ipsum";"boolean eum doloribus";"boolean ut iste";0;0;;;
attr_2912;pim_catalog_date;attr_gr_2;1;"date sunt error";"date reprehenderit nam";"date est deserunt";"date quidem aut";"date praesentium consequatur";1;1;;;
attr_2913;pim_catalog_simpleselect;attr_gr_14;0;"simpleselect adipisci ipsa";"simpleselect eum occaecati";"simpleselect mollitia corporis";"simpleselect tempore quo";"simpleselect qui aliquam";1;1;;;
attr_2914;pim_catalog_textarea;attr_gr_7;0;"textarea vitae sint";"textarea molestias amet";"textarea et dolor";"textarea et suscipit";"textarea ab hic";0;0;;;
attr_2915;pim_catalog_date;attr_gr_10;1;"date voluptatibus omnis";"date consectetur aut";"date esse qui";"date quo neque";"date quis nemo";0;0;;;
attr_2916;pim_catalog_boolean;attr_gr_7;0;"boolean ex reprehenderit";"boolean et ut";"boolean architecto sequi";"boolean quasi expedita";"boolean consequuntur aspernatur";1;1;;;
attr_2917;pim_catalog_boolean;attr_gr_3;0;"boolean iste quia";"boolean amet numquam";"boolean illo vitae";"boolean odit omnis";"boolean impedit et";0;0;;;
attr_2918;pim_catalog_price_collection;attr_gr_4;0;"price_collection quod id";"price_collection id non";"price_collection sit autem";"price_collection qui ipsum";"price_collection aut voluptas";1;1;;;
attr_2919;pim_catalog_number;attr_gr_6;0;"number soluta rem";"number velit voluptatibus";"number fuga aut";"number sed aut";"number qui sint";1;1;;;
attr_2920;pim_catalog_textarea;attr_gr_14;1;"textarea et nobis";"textarea aut qui";"textarea quae dolores";"textarea aut non";"textarea quasi soluta";0;0;;;
attr_2921;pim_catalog_text;attr_gr_1;0;"text fugit ratione";"text nesciunt cupiditate";"text a occaecati";"text enim voluptatem";"text error voluptatum";1;1;;;
attr_2922;pim_catalog_metric;attr_gr_12;0;"metric accusantium velit";"metric asperiores aliquid";"metric et sint";"metric dignissimos quo";"metric quidem est";1;0;;Length;METER
attr_2923;pim_catalog_metric;attr_gr_14;1;"metric magni sed";"metric quo et";"metric a aut";"metric accusamus accusantium";"metric veritatis ipsa";0;0;;Length;METER
attr_2924;pim_catalog_metric;attr_gr_10;0;"metric quis aut";"metric consequatur dolorem";"metric esse laborum";"metric eos vel";"metric eius a";0;0;;Length;METER
attr_2925;pim_catalog_price_collection;attr_gr_1;1;"price_collection id ratione";"price_collection molestias quis";"price_collection totam voluptas";"price_collection sint sint";"price_collection possimus ipsa";0;0;;;
attr_2926;pim_catalog_price_collection;attr_gr_10;1;"price_collection et velit";"price_collection omnis itaque";"price_collection cum ullam";"price_collection maxime aut";"price_collection autem sit";0;0;;;
attr_2927;pim_catalog_textarea;attr_gr_6;1;"textarea hic quasi";"textarea quae quos";"textarea ut modi";"textarea corrupti et";"textarea dolorem perferendis";1;0;;;
attr_2928;pim_catalog_text;attr_gr_12;0;"text ipsum molestias";"text libero aut";"text ut ratione";"text ea tempore";"text aut voluptatem";0;0;;;
attr_2929;pim_catalog_number;attr_gr_11;0;"number vel quas";"number placeat illum";"number at quos";"number sit dolores";"number id tempore";1;1;;;
attr_2930;pim_catalog_textarea;attr_gr_10;1;"textarea at est";"textarea quod debitis";"textarea vel nihil";"textarea tenetur quia";"textarea voluptatem dolores";1;0;;;
attr_2931;pim_catalog_price_collection;attr_gr_10;1;"price_collection omnis neque";"price_collection animi voluptatibus";"price_collection accusamus pariatur";"price_collection repudiandae id";"price_collection ad vitae";0;0;;;
